t,mean,lower,upper,variable,prior
51,0.008498400811835075,0.007713146125250242,0.00930257925781021,Pt,"HalfCauchy(0, 100) (uninformative)"
52,0.008297686357897753,0.007527228041412652,0.009074375291592001,Pt,"HalfCauchy(0, 100) (uninformative)"
53,0.008101369419068765,0.007367660917089299,0.008880553958326567,Pt,"HalfCauchy(0, 100) (uninformative)"
54,0.007913168416497586,0.007161477476367651,0.008675236210066498,Pt,"HalfCauchy(0, 100) (uninformative)"
55,0.007734291917829644,0.007041357801261392,0.008468988385689824,Pt,"HalfCauchy(0, 100) (uninformative)"
56,0.007564468259577525,0.006850773215650777,0.008291468078524596,Pt,"HalfCauchy(0, 100) (uninformative)"
57,0.0074109512113399115,0.006717903556767479,0.008131642148608445,Pt,"HalfCauchy(0, 100) (uninformative)"
58,0.007267272362900476,0.006568913622589439,0.007984533192734719,Pt,"HalfCauchy(0, 100) (uninformative)"
59,0.007136585034560291,0.006442257966299445,0.00785041670604282,Pt,"HalfCauchy(0, 100) (uninformative)"
60,0.007016328140315153,0.006307975086909241,0.007731830431951849,Pt,"HalfCauchy(0, 100) (uninformative)"
61,0.006904587919272224,0.006192624205913227,0.007614068538920873,Pt,"HalfCauchy(0, 100) (uninformative)"
62,0.006799921434833005,0.006120761412292835,0.007487167664307744,Pt,"HalfCauchy(0, 100) (uninformative)"
63,0.006710566874437881,0.006062451747634609,0.007393139737373599,Pt,"HalfCauchy(0, 100) (uninformative)"
64,0.006633637073858127,0.006006952671337261,0.00730621559315376,Pt,"HalfCauchy(0, 100) (uninformative)"
65,0.006570351929119431,0.005959415713232311,0.007249140313045273,Pt,"HalfCauchy(0, 100) (uninformative)"
66,0.00652332099566489,0.00590446789345098,0.007185711237247688,Pt,"HalfCauchy(0, 100) (uninformative)"
67,0.006486631370566238,0.005881592782000852,0.00715192790637189,Pt,"HalfCauchy(0, 100) (uninformative)"
68,0.0064616620000402985,0.005874606339508983,0.007113682764901659,Pt,"HalfCauchy(0, 100) (uninformative)"
69,0.0064484507253379925,0.005848798392211037,0.007129554973697947,Pt,"HalfCauchy(0, 100) (uninformative)"
70,0.0064473353465568095,0.0058412065143907494,0.007118814941947893,Pt,"HalfCauchy(0, 100) (uninformative)"
71,0.006463092928897903,0.005843864812721738,0.007093652045104179,Pt,"HalfCauchy(0, 100) (uninformative)"
72,0.006500661690862655,0.0058851146672876395,0.00714432259223627,Pt,"HalfCauchy(0, 100) (uninformative)"
73,0.006557105060402677,0.005935963489559543,0.007199388253135752,Pt,"HalfCauchy(0, 100) (uninformative)"
74,0.006627693491421074,0.00599313851528935,0.00729960290028947,Pt,"HalfCauchy(0, 100) (uninformative)"
75,0.006706678149122362,0.00608286836600247,0.00737551947507011,Pt,"HalfCauchy(0, 100) (uninformative)"
76,0.006798008388723833,0.006152714024136581,0.007467379008568907,Pt,"HalfCauchy(0, 100) (uninformative)"
77,0.00689953190160577,0.006251701538795625,0.007589520349901138,Pt,"HalfCauchy(0, 100) (uninformative)"
78,0.007016234478660623,0.006348422590891945,0.007716550845360751,Pt,"HalfCauchy(0, 100) (uninformative)"
79,0.007153852612962248,0.006465736016805288,0.007846762181223325,Pt,"HalfCauchy(0, 100) (uninformative)"
80,0.007312403850324234,0.006627629417766051,0.007981077080018169,Pt,"HalfCauchy(0, 100) (uninformative)"
81,0.007492403667512844,0.006805826620401101,0.00818858872626129,Pt,"HalfCauchy(0, 100) (uninformative)"
82,0.0076936489736126575,0.006988978953163624,0.008408077823546089,Pt,"HalfCauchy(0, 100) (uninformative)"
83,0.007913098848638363,0.0071907410621220354,0.008634019723638513,Pt,"HalfCauchy(0, 100) (uninformative)"
84,0.008153859992811778,0.0074134271687511105,0.008902451279888512,Pt,"HalfCauchy(0, 100) (uninformative)"
85,0.008418617776721152,0.007665360194231972,0.00918248613963465,Pt,"HalfCauchy(0, 100) (uninformative)"
86,0.008721150274876402,0.007963975473382479,0.00951208547181273,Pt,"HalfCauchy(0, 100) (uninformative)"
87,0.009059794143372202,0.008276583187386095,0.00988528553007208,Pt,"HalfCauchy(0, 100) (uninformative)"
88,0.0094363299098955,0.00863158841457601,0.010292435899620292,Pt,"HalfCauchy(0, 100) (uninformative)"
89,0.009854545871258367,0.009024929142557713,0.01072779358898636,Pt,"HalfCauchy(0, 100) (uninformative)"
90,0.010308595416342414,0.009457791769732089,0.011191308451028711,Pt,"HalfCauchy(0, 100) (uninformative)"
91,0.010804111229174948,0.0099239841148363,0.011717565566546406,Pt,"HalfCauchy(0, 100) (uninformative)"
92,0.011338500926389907,0.010432990864510685,0.012297777043894719,Pt,"HalfCauchy(0, 100) (uninformative)"
93,0.011903828356693102,0.010982171822087184,0.012895163915774645,Pt,"HalfCauchy(0, 100) (uninformative)"
94,0.012496029059545303,0.011529362341417167,0.013528036937506325,Pt,"HalfCauchy(0, 100) (uninformative)"
95,0.013118915011554428,0.012118278282706337,0.014189888106409188,Pt,"HalfCauchy(0, 100) (uninformative)"
96,0.013777175616126625,0.012713044508934759,0.014903278296994346,Pt,"HalfCauchy(0, 100) (uninformative)"
97,0.014468696713724903,0.013306916143190916,0.015702242889328134,Pt,"HalfCauchy(0, 100) (uninformative)"
98,0.015201694430512369,0.013853336981777641,0.016618306856176605,Pt,"HalfCauchy(0, 100) (uninformative)"
99,0.01597105353317789,0.014340100837298487,0.01769320611095037,Pt,"HalfCauchy(0, 100) (uninformative)"
100,0.016771843667836104,0.014724421883774996,0.01900033340561557,Pt,"HalfCauchy(0, 100) (uninformative)"
1,52.114805,37.0,69.0,nPos,"HalfCauchy(0, 100) (uninformative)"
2,52.44325,38.0,69.0,nPos,"HalfCauchy(0, 100) (uninformative)"
3,52.76321,38.0,69.0,nPos,"HalfCauchy(0, 100) (uninformative)"
4,53.074845,39.0,69.0,nPos,"HalfCauchy(0, 100) (uninformative)"
5,53.344335,39.0,69.0,nPos,"HalfCauchy(0, 100) (uninformative)"
6,53.74109,39.0,69.0,nPos,"HalfCauchy(0, 100) (uninformative)"
7,54.19356,40.0,70.0,nPos,"HalfCauchy(0, 100) (uninformative)"
8,54.809675,40.0,70.0,nPos,"HalfCauchy(0, 100) (uninformative)"
9,55.547165,41.0,71.0,nPos,"HalfCauchy(0, 100) (uninformative)"
10,56.57109,42.0,73.0,nPos,"HalfCauchy(0, 100) (uninformative)"
11,57.75149,43.0,74.0,nPos,"HalfCauchy(0, 100) (uninformative)"
12,59.12776,44.0,76.0,nPos,"HalfCauchy(0, 100) (uninformative)"
13,60.58301,45.0,77.0,nPos,"HalfCauchy(0, 100) (uninformative)"
14,62.07729,46.0,79.0,nPos,"HalfCauchy(0, 100) (uninformative)"
15,63.59575,48.0,81.0,nPos,"HalfCauchy(0, 100) (uninformative)"
16,65.06938,49.0,82.0,nPos,"HalfCauchy(0, 100) (uninformative)"
17,66.443985,50.0,84.0,nPos,"HalfCauchy(0, 100) (uninformative)"
18,67.765985,51.0,85.0,nPos,"HalfCauchy(0, 100) (uninformative)"
19,68.761055,52.0,86.0,nPos,"HalfCauchy(0, 100) (uninformative)"
20,69.47463,53.0,87.0,nPos,"HalfCauchy(0, 100) (uninformative)"
21,70.08503,53.0,88.0,nPos,"HalfCauchy(0, 100) (uninformative)"
22,70.524265,54.0,88.0,nPos,"HalfCauchy(0, 100) (uninformative)"
23,70.94859,54.0,89.0,nPos,"HalfCauchy(0, 100) (uninformative)"
24,71.360735,55.0,89.0,nPos,"HalfCauchy(0, 100) (uninformative)"
25,71.862535,55.0,90.0,nPos,"HalfCauchy(0, 100) (uninformative)"
26,72.435095,55.0,90.0,nPos,"HalfCauchy(0, 100) (uninformative)"
27,72.96464,56.0,91.0,nPos,"HalfCauchy(0, 100) (uninformative)"
28,73.547175,57.0,92.0,nPos,"HalfCauchy(0, 100) (uninformative)"
29,74.143115,57.0,92.0,nPos,"HalfCauchy(0, 100) (uninformative)"
30,74.675855,58.0,93.0,nPos,"HalfCauchy(0, 100) (uninformative)"
31,75.024095,58.0,93.0,nPos,"HalfCauchy(0, 100) (uninformative)"
32,75.09535,58.0,93.0,nPos,"HalfCauchy(0, 100) (uninformative)"
33,74.925445,58.0,93.0,nPos,"HalfCauchy(0, 100) (uninformative)"
34,74.373855,57.0,93.0,nPos,"HalfCauchy(0, 100) (uninformative)"
35,73.504225,56.0,92.0,nPos,"HalfCauchy(0, 100) (uninformative)"
36,72.20621,55.0,90.0,nPos,"HalfCauchy(0, 100) (uninformative)"
37,70.56819,54.0,88.0,nPos,"HalfCauchy(0, 100) (uninformative)"
38,68.61254,52.0,86.0,nPos,"HalfCauchy(0, 100) (uninformative)"
39,66.41755,50.0,84.0,nPos,"HalfCauchy(0, 100) (uninformative)"
40,63.962695,48.0,81.0,nPos,"HalfCauchy(0, 100) (uninformative)"
41,61.49558,46.0,78.0,nPos,"HalfCauchy(0, 100) (uninformative)"
42,58.890855,44.0,75.0,nPos,"HalfCauchy(0, 100) (uninformative)"
43,56.324095,42.0,72.0,nPos,"HalfCauchy(0, 100) (uninformative)"
44,53.91162,40.0,69.0,nPos,"HalfCauchy(0, 100) (uninformative)"
45,51.62529,38.0,67.0,nPos,"HalfCauchy(0, 100) (uninformative)"
46,49.588015,36.0,64.0,nPos,"HalfCauchy(0, 100) (uninformative)"
47,47.72138,34.0,62.0,nPos,"HalfCauchy(0, 100) (uninformative)"
48,46.10045,33.0,61.0,nPos,"HalfCauchy(0, 100) (uninformative)"
49,44.75347,32.0,59.0,nPos,"HalfCauchy(0, 100) (uninformative)"
50,43.54626,31.0,57.0,nPos,"HalfCauchy(0, 100) (uninformative)"
51,42.48832,30.0,56.0,nPos,"HalfCauchy(0, 100) (uninformative)"
52,41.480905,29.0,55.0,nPos,"HalfCauchy(0, 100) (uninformative)"
53,40.507795,28.0,54.0,nPos,"HalfCauchy(0, 100) (uninformative)"
54,39.56485,27.0,53.0,nPos,"HalfCauchy(0, 100) (uninformative)"
55,38.68718,27.0,52.0,nPos,"HalfCauchy(0, 100) (uninformative)"
56,37.819025,26.0,51.0,nPos,"HalfCauchy(0, 100) (uninformative)"
57,37.06657,25.0,50.0,nPos,"HalfCauchy(0, 100) (uninformative)"
58,36.352195,25.0,49.0,nPos,"HalfCauchy(0, 100) (uninformative)"
59,35.703395,24.0,48.0,nPos,"HalfCauchy(0, 100) (uninformative)"
60,35.094865,24.0,48.0,nPos,"HalfCauchy(0, 100) (uninformative)"
61,34.53224,23.0,47.0,nPos,"HalfCauchy(0, 100) (uninformative)"
62,33.9953,23.0,46.0,nPos,"HalfCauchy(0, 100) (uninformative)"
63,33.55227,22.0,46.0,nPos,"HalfCauchy(0, 100) (uninformative)"
64,33.14749,22.0,45.0,nPos,"HalfCauchy(0, 100) (uninformative)"
65,32.84385,22.0,45.0,nPos,"HalfCauchy(0, 100) (uninformative)"
66,32.634845,22.0,45.0,nPos,"HalfCauchy(0, 100) (uninformative)"
67,32.4243,21.0,45.0,nPos,"HalfCauchy(0, 100) (uninformative)"
68,32.313405,21.0,44.0,nPos,"HalfCauchy(0, 100) (uninformative)"
69,32.25193,21.0,44.0,nPos,"HalfCauchy(0, 100) (uninformative)"
70,32.240725,21.0,44.0,nPos,"HalfCauchy(0, 100) (uninformative)"
71,32.28883,21.0,44.0,nPos,"HalfCauchy(0, 100) (uninformative)"
72,32.49724,21.0,45.0,nPos,"HalfCauchy(0, 100) (uninformative)"
73,32.80086,22.0,45.0,nPos,"HalfCauchy(0, 100) (uninformative)"
74,33.142865,22.0,45.0,nPos,"HalfCauchy(0, 100) (uninformative)"
75,33.544445,22.0,46.0,nPos,"HalfCauchy(0, 100) (uninformative)"
76,33.994785,23.0,46.0,nPos,"HalfCauchy(0, 100) (uninformative)"
77,34.490495,23.0,47.0,nPos,"HalfCauchy(0, 100) (uninformative)"
78,35.08475,24.0,48.0,nPos,"HalfCauchy(0, 100) (uninformative)"
79,35.772865,24.0,48.0,nPos,"HalfCauchy(0, 100) (uninformative)"
80,36.56081,25.0,49.0,nPos,"HalfCauchy(0, 100) (uninformative)"
81,37.451825,26.0,50.0,nPos,"HalfCauchy(0, 100) (uninformative)"
82,38.45685,26.0,52.0,nPos,"HalfCauchy(0, 100) (uninformative)"
83,39.5597,27.0,53.0,nPos,"HalfCauchy(0, 100) (uninformative)"
84,40.763365,28.0,54.0,nPos,"HalfCauchy(0, 100) (uninformative)"
85,42.1063,29.0,56.0,nPos,"HalfCauchy(0, 100) (uninformative)"
86,43.59218,31.0,57.0,nPos,"HalfCauchy(0, 100) (uninformative)"
87,45.2784,32.0,59.0,nPos,"HalfCauchy(0, 100) (uninformative)"
88,47.18571,34.0,62.0,nPos,"HalfCauchy(0, 100) (uninformative)"
89,49.29219,36.0,64.0,nPos,"HalfCauchy(0, 100) (uninformative)"
90,51.542305,37.0,67.0,nPos,"HalfCauchy(0, 100) (uninformative)"
91,53.99257,39.0,70.0,nPos,"HalfCauchy(0, 100) (uninformative)"
92,56.699025,42.0,73.0,nPos,"HalfCauchy(0, 100) (uninformative)"
93,59.50217,44.0,76.0,nPos,"HalfCauchy(0, 100) (uninformative)"
94,62.45951,47.0,79.0,nPos,"HalfCauchy(0, 100) (uninformative)"
95,65.605825,50.0,83.0,nPos,"HalfCauchy(0, 100) (uninformative)"
96,68.914095,52.0,87.0,nPos,"HalfCauchy(0, 100) (uninformative)"
97,72.33558,55.0,91.0,nPos,"HalfCauchy(0, 100) (uninformative)"
98,76.034805,58.0,95.0,nPos,"HalfCauchy(0, 100) (uninformative)"
99,79.878415,61.0,100.0,nPos,"HalfCauchy(0, 100) (uninformative)"
100,83.884945,64.0,105.0,nPos,"HalfCauchy(0, 100) (uninformative)"
1,0.010422961,0.0074,0.0138,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
2,0.01048865,0.0076,0.0138,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
3,0.010552642000000001,0.0076,0.0138,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
4,0.010614969,0.0078,0.0138,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
5,0.010668867,0.0078,0.0138,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
6,0.010748218,0.0078,0.0138,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
7,0.010838712,0.008,0.014,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
8,0.010961934999999999,0.008,0.014,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
9,0.011109433,0.0082,0.0142,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
10,0.011314218,0.0084,0.0146,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
11,0.011550297999999999,0.0086,0.0148,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
12,0.011825552,0.0088,0.0152,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
13,0.012116602,0.009,0.0154,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
14,0.012415457999999999,0.0092,0.0158,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
15,0.01271915,0.0096,0.0162,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
16,0.013013875999999999,0.0098,0.0164,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
17,0.013288797,0.01,0.0168,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
18,0.013553197,0.0102,0.017,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
19,0.013752211,0.0104,0.0172,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
20,0.013894926,0.0106,0.0174,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
21,0.014017006,0.0106,0.0176,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
22,0.014104853,0.0108,0.0176,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
23,0.014189717999999999,0.0108,0.0178,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
24,0.014272147,0.011,0.0178,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
25,0.014372507,0.011,0.018,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
26,0.014487019,0.011,0.018,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
27,0.014592928,0.0112,0.0182,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
28,0.014709435,0.0114,0.0184,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
29,0.014828622999999999,0.0114,0.0184,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
30,0.014935171,0.0116,0.0186,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
31,0.015004819,0.0116,0.0186,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
32,0.015019069999999999,0.0116,0.0186,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
33,0.014985089,0.0116,0.0186,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
34,0.014874771000000002,0.0114,0.0186,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
35,0.014700845,0.0112,0.0184,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
36,0.014441242,0.011,0.018,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
37,0.014113638,0.0108,0.0176,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
38,0.013722508,0.0104,0.0172,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
39,0.013283510000000002,0.01,0.0168,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
40,0.012792538999999999,0.0096,0.0162,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
41,0.012299115999999999,0.0092,0.0156,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
42,0.011778171,0.0088,0.015,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
43,0.011264819,0.0084,0.0144,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
44,0.010782324,0.008,0.0138,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
45,0.010325058,0.0076,0.0134,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
46,0.009917603,0.0072,0.0128,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
47,0.009544276,0.0068,0.0124,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
48,0.00922009,0.0066,0.0122,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
49,0.008950694,0.0064,0.0118,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
50,0.008709251999999999,0.0062,0.0114,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
51,0.008497664,0.006,0.0112,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
52,0.008296181,0.0058,0.011,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
53,0.008101559,0.0056,0.0108,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
54,0.00791297,0.0054,0.0106,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
55,0.0077374359999999994,0.0054,0.0104,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
56,0.007563805000000001,0.0052,0.0102,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
57,0.007413314,0.005,0.01,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
58,0.007270439,0.005,0.0098,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
59,0.0071406790000000005,0.0048,0.0096,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
60,0.0070189729999999995,0.0048,0.0096,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
61,0.006906448,0.0046,0.0094,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
62,0.00679906,0.0046,0.0092,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
63,0.006710454,0.0044,0.0092,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
64,0.006629497999999999,0.0044,0.009,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
65,0.006568770000000001,0.0044,0.009,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
66,0.006526969,0.0044,0.009,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
67,0.00648486,0.0042,0.009,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
68,0.0064626810000000005,0.0042,0.0088,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
69,0.006450386000000001,0.0042,0.0088,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
70,0.006448145,0.0042,0.0088,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
71,0.006457765999999999,0.0042,0.0088,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
72,0.006499448,0.0042,0.009,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
73,0.006560172,0.0044,0.009,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
74,0.0066285730000000005,0.0044,0.009,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
75,0.006708889000000001,0.0044,0.0092,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
76,0.0067989570000000004,0.0046,0.0092,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
77,0.006898099,0.0046,0.0094,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
78,0.00701695,0.0048,0.0096,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
79,0.007154573000000001,0.0048,0.0096,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
80,0.007312162,0.005,0.0098,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
81,0.007490365,0.0052,0.01,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
82,0.00769137,0.0052,0.0104,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
83,0.00791194,0.0054,0.0106,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
84,0.008152673000000001,0.0056,0.0108,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
85,0.00842126,0.0058,0.0112,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
86,0.008718436,0.0062,0.0114,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
87,0.00905568,0.0064,0.0118,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
88,0.009437142,0.0068,0.0124,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
89,0.009858437999999999,0.0072,0.0128,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
90,0.010308461,0.0074,0.0134,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
91,0.010798514,0.0078,0.014,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
92,0.011339805,0.0084,0.0146,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
93,0.011900434,0.0088,0.0152,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
94,0.012491902000000001,0.0094,0.0158,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
95,0.013121164999999999,0.01,0.0166,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
96,0.013782819,0.0104,0.0174,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
97,0.014467115999999999,0.011,0.0182,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
98,0.015206961000000001,0.0116,0.019,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
99,0.015975683,0.0122,0.02,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
100,0.016776989,0.0128,0.021,Obs positivity,"HalfCauchy(0, 100) (uninformative)"
